City,Year,Week,Temp_Avg,Humidity_Avg,Rainfall_Total,Pressure_Avg,WindSpeed_Avg,Cases_Lag_1w,Cases_Lag_2w,Cases_Lag_3w,Temp_Avg_Lag_2w,Temp_Avg_Lag_3w,Rainfall_Total_Lag_2w,Rainfall_Total_Lag_3w,Week.1,Month,Population,Cases_Raw,Cases_Log,Week_Sin,Week_Cos,Monsoon
Faisalabad,2018,35,35.22857142857143,50.48571428571428,46.5,1016.0285714285714,4.614285714285714,2.0,0.0,1.0,39.1,39.028571428571425,77.3,54.4,35,9,9074857,0,0.0,-0.8854560256532096,-0.4647231720437691,1
Faisalabad,2018,36,23.814285714285713,48.542857142857144,30.1,1014.6428571428572,4.457142857142857,0.0,2.0,0.0,38.8,39.1,32.5,77.3,36,9,9074857,0,0.0,-0.9350162426854147,-0.3546048870425359,1
Faisalabad,2018,37,22.3,58.68571428571429,55.7,1012.7857142857144,4.285714285714286,0.0,0.0,2.0,35.22857142857143,38.8,46.5,32.5,37,9,9074857,0,0.0,-0.970941817426052,-0.23931566428755774,1
Faisalabad,2018,38,23.285714285714285,46.07142857142857,52.4,1015.7714285714284,4.971428571428571,0.0,0.0,0.0,23.814285714285713,35.22857142857143,30.1,46.5,38,9,9074857,0,0.0,-0.992708874098054,-0.12053668025532357,1
Faisalabad,2018,39,24.085714285714285,53.457142857142856,35.6,1015.8571428571428,5.442857142857143,0.0,0.0,0.0,22.3,23.814285714285713,55.7,30.1,39,9,9074857,0,0.0,-1.0,-1.8369701987210297e-16,1
Faisalabad,2018,40,23.25714285714286,56.15714285714286,17.5,1013.6714285714286,5.3,0.0,0.0,0.0,23.285714285714285,22.3,52.4,55.7,40,10,9074857,0,0.0,-0.992708874098054,0.1205366802553232,1
Faisalabad,2018,41,23.0,45.42857142857143,16.5,1014.9,4.385714285714285,0.0,0.0,0.0,24.085714285714285,23.285714285714285,35.6,52.4,41,10,9074857,0,0.0,-0.9709418174260521,0.23931566428755738,1
Faisalabad,2018,42,22.17142857142857,56.542857142857144,12.9,1014.657142857143,5.514285714285714,0.0,0.0,0.0,23.25714285714286,24.085714285714285,17.5,35.6,42,10,9074857,0,0.0,-0.9350162426854148,0.35460488704253557,1
Faisalabad,2018,43,24.485714285714288,63.957142857142856,13.9,1016.3285714285714,5.5,0.0,0.0,0.0,23.0,23.25714285714286,16.5,17.5,43,10,9074857,0,0.0,-0.8854560256532101,0.464723172043768,1
Faisalabad,2018,44,22.728571428571428,49.12857142857143,11.1,1014.5714285714286,5.014285714285714,0.0,0.0,0.0,22.17142857142857,23.0,12.9,16.5,44,11,9074857,0,0.0,-0.822983865893657,0.5680647467311548,0
Faisalabad,2018,45,23.457142857142856,57.542857142857144,29.6,1016.2,4.314285714285714,0.0,0.0,0.0,24.485714285714288,22.17142857142857,13.9,12.9,45,11,9074857,0,0.0,-0.7485107481711011,0.6631226582407953,0
Faisalabad,2018,46,23.571428571428573,59.01428571428572,17.599999999999998,1013.7,6.114285714285714,0.0,0.0,0.0,22.728571428571428,24.485714285714288,11.1,13.9,46,11,9074857,0,0.0,-0.6631226582407956,0.7485107481711007,0
Faisalabad,2018,47,23.1,49.857142857142854,25.9,1013.7285714285716,4.257142857142857,0.0,0.0,0.0,23.457142857142856,22.728571428571428,29.6,11.1,47,11,9074857,1,0.6931471805599453,-0.5680647467311559,0.8229838658936564,0
Faisalabad,2018,48,23.185714285714287,54.042857142857144,20.1,1017.0285714285714,4.457142857142857,1.0,0.0,0.0,23.571428571428573,23.457142857142856,17.599999999999998,29.6,48,12,9074857,2,1.0986122886681098,-0.4647231720437684,0.88545602565321,0
Faisalabad,2018,49,15.771428571428572,48.9,30.0,1017.2,4.114285714285715,2.0,1.0,0.0,23.1,23.571428571428573,25.9,17.599999999999998,49,12,9074857,0,0.0,-0.35460488704253595,0.9350162426854147,0
Faisalabad,2018,50,14.328571428571427,55.271428571428565,16.0,1012.5714285714286,4.957142857142857,0.0,2.0,1.0,23.185714285714287,23.1,20.1,25.9,50,12,9074857,1,0.6931471805599453,-0.2393156642875578,0.970941817426052,0
Faisalabad,2018,51,15.8,52.1,22.4,1015.8714285714286,5.457142857142857,1.0,0.0,2.0,15.771428571428572,23.185714285714287,30.0,20.1,51,12,9074857,0,0.0,-0.12053668025532363,0.992708874098054,0
Faisalabad,2018,52,14.257142857142856,51.528571428571425,16.9,1016.157142857143,6.142857142857143,0.0,1.0,0.0,14.328571428571427,15.771428571428572,16.0,30.0,52,12,9074857,0,0.0,6.432490598706546e-16,1.0,0
Faisalabad,2019,1,16.3625,53.8875,20.8,1014.625,5.125,0.0,0.0,1.0,15.8,14.328571428571427,22.4,16.0,1,1,9074857,1,0.6931471805599453,0.12053668025532305,0.992708874098054,0
Faisalabad,2019,2,13.471428571428572,55.3,19.6,1013.5571428571428,5.485714285714286,1.0,0.0,0.0,14.257142857142856,15.8,16.9,22.4,2,1,9074857,1,0.6931471805599453,0.23931566428755774,0.970941817426052,0
Faisalabad,2019,3,16.657142857142855,58.8,20.1,1013.5428571428572,5.885714285714286,1.0,1.0,0.0,16.3625,14.257142857142856,20.8,16.9,3,1,9074857,0,0.0,0.3546048870425356,0.9350162426854148,0
Faisalabad,2019,4,16.814285714285713,64.05714285714285,12.5,1014.3285714285714,4.885714285714286,0.0,1.0,1.0,13.471428571428572,16.3625,19.6,20.8,4,1,9074857,0,0.0,0.4647231720437685,0.8854560256532099,0
Faisalabad,2019,5,17.157142857142855,54.34285714285714,18.2,1013.8285714285714,5.414285714285714,0.0,0.0,1.0,16.657142857142855,13.471428571428572,20.1,19.6,5,2,9074857,0,0.0,0.5680647467311558,0.8229838658936564,0
Faisalabad,2019,6,14.914285714285716,46.48571428571429,25.0,1016.0142857142856,5.771428571428571,0.0,0.0,0.0,16.814285714285713,16.657142857142855,12.5,20.1,6,2,9074857,0,0.0,0.6631226582407952,0.7485107481711011,0
Faisalabad,2019,7,16.571428571428573,69.14285714285714,16.2,1013.7857142857144,4.8,0.0,0.0,0.0,17.157142857142855,16.814285714285713,18.2,12.5,7,2,9074857,0,0.0,0.7485107481711011,0.6631226582407953,0
Faisalabad,2019,8,14.771428571428572,57.142857142857146,9.2,1016.0857142857144,4.928571428571429,0.0,0.0,0.0,14.914285714285716,17.157142857142855,25.0,18.2,8,2,9074857,0,0.0,0.8229838658936564,0.5680647467311558,0
Faisalabad,2019,9,21.614285714285717,52.028571428571425,28.2,1014.9857142857144,4.971428571428571,0.0,0.0,0.0,16.571428571428573,14.914285714285716,16.2,25.0,9,3,9074857,0,0.0,0.8854560256532098,0.4647231720437686,0
Faisalabad,2019,10,27.571428571428573,58.142857142857146,22.4,1016.0571428571428,4.185714285714286,0.0,0.0,0.0,14.771428571428572,16.571428571428573,9.2,16.2,10,3,9074857,0,0.0,0.9350162426854148,0.35460488704253557,0
Faisalabad,2019,11,25.7,52.114285714285714,21.0,1015.657142857143,5.7,0.0,0.0,0.0,21.614285714285717,14.771428571428572,28.2,9.2,11,3,9074857,0,0.0,0.970941817426052,0.23931566428755804,0
Faisalabad,2019,12,29.0,54.82857142857143,30.4,1016.4142857142856,4.942857142857143,0.0,0.0,0.0,27.571428571428573,21.614285714285717,22.4,28.2,12,3,9074857,0,0.0,0.992708874098054,0.120536680255323,0
Faisalabad,2019,13,27.32857142857143,61.042857142857144,20.4,1015.2857142857144,4.271428571428571,0.0,0.0,0.0,25.7,27.571428571428573,21.0,22.4,13,3,9074857,0,0.0,1.0,-1.6081226496766366e-16,0
Faisalabad,2019,14,28.75714285714286,45.25714285714286,12.6,1014.4,4.442857142857142,0.0,0.0,0.0,29.0,25.7,30.4,21.0,14,4,9074857,0,0.0,0.992708874098054,-0.12053668025532288,0
Faisalabad,2019,15,28.2,50.04285714285714,13.5,1014.0285714285714,3.057142857142857,0.0,0.0,0.0,27.32857142857143,29.0,20.4,30.4,15,4,9074857,0,0.0,0.9709418174260521,-0.2393156642875575,0
Faisalabad,2019,16,26.342857142857145,58.714285714285715,18.0,1015.1857142857144,4.328571428571428,0.0,0.0,0.0,28.75714285714286,27.32857142857143,12.6,20.4,16,4,9074857,0,0.0,0.9350162426854148,-0.35460488704253545,0
Faisalabad,2019,17,26.74285714285714,63.32857142857142,13.8,1015.2428571428572,4.614285714285714,0.0,0.0,0.0,28.2,28.75714285714286,13.5,12.6,17,4,9074857,0,0.0,0.8854560256532099,-0.4647231720437685,0
Faisalabad,2019,18,26.457142857142856,55.07142857142857,33.7,1012.5428571428572,4.1,0.0,0.0,0.0,26.342857142857145,28.2,18.0,13.5,18,5,9074857,0,0.0,0.8229838658936565,-0.5680647467311557,0
Faisalabad,2019,19,28.057142857142857,55.728571428571435,27.3,1015.3714285714286,5.357142857142857,0.0,0.0,0.0,26.74285714285714,26.342857142857145,13.8,18.0,19,5,9074857,0,0.0,0.7485107481711013,-0.6631226582407951,0
Faisalabad,2019,20,25.771428571428572,57.128571428571426,27.5,1014.2285714285716,5.128571428571428,0.0,0.0,0.0,26.457142857142856,26.74285714285714,33.7,13.8,20,5,9074857,0,0.0,0.6631226582407952,-0.7485107481711012,0
Faisalabad,2019,21,27.414285714285715,60.44285714285714,14.2,1015.8857142857142,4.728571428571429,0.0,0.0,0.0,28.057142857142857,26.457142857142856,27.3,33.7,21,5,9074857,2,1.0986122886681098,0.5680647467311558,-0.8229838658936564,0
Faisalabad,2019,22,30.97142857142857,54.357142857142854,16.6,1014.0857142857144,4.271428571428571,2.0,0.0,0.0,25.771428571428572,28.057142857142857,27.5,27.3,22,6,9074857,4,1.6094379124341005,0.46472317204376906,-0.8854560256532096,0
Faisalabad,2019,23,37.31428571428571,56.142857142857146,14.2,1015.0428571428572,5.757142857142857,4.0,2.0,0.0,27.414285714285715,25.771428571428572,14.2,27.5,23,6,9074857,0,0.0,0.35460488704253584,-0.9350162426854147,0
Faisalabad,2019,24,38.471428571428575,57.84285714285714,27.6,1015.1428571428572,5.985714285714286,0.0,4.0,2.0,30.97142857142857,27.414285714285715,16.6,14.2,24,6,9074857,0,0.0,0.23931566428755768,-0.970941817426052,0
Faisalabad,2019,25,39.128571428571426,45.857142857142854,17.6,1014.4285714285714,6.3428571428571425,0.0,0.0,4.0,37.31428571428571,30.97142857142857,14.2,16.6,25,6,9074857,0,0.0,0.12053668025532308,-0.992708874098054,0
Faisalabad,2019,26,38.714285714285715,60.885714285714286,21.1,1014.8857142857142,4.3428571428571425,0.0,0.0,0.0,38.471428571428575,37.31428571428571,27.6,14.2,26,6,9074857,0,0.0,-3.216245299353273e-16,-1.0,0
Faisalabad,2019,27,38.228571428571435,46.58571428571429,36.9,1017.6285714285714,4.514285714285714,0.0,0.0,0.0,39.128571428571426,38.471428571428575,17.6,27.6,27,7,9074857,0,0.0,-0.12053668025532283,-0.992708874098054,1
Faisalabad,2019,28,37.82857142857143,51.057142857142864,68.7,1013.9714285714286,4.185714285714286,0.0,0.0,0.0,38.714285714285715,39.128571428571426,21.1,17.6,28,7,9074857,0,0.0,-0.23931566428755743,-0.9709418174260521,1
Faisalabad,2019,29,38.028571428571425,54.5,60.7,1013.6142857142858,4.8999999999999995,0.0,0.0,0.0,38.228571428571435,38.714285714285715,36.9,21.1,29,7,9074857,0,0.0,-0.3546048870425356,-0.9350162426854148,1
Faisalabad,2019,30,38.58571428571429,60.128571428571426,58.8,1014.1714285714286,4.6571428571428575,0.0,0.0,0.0,37.82857142857143,38.228571428571435,68.7,36.9,30,7,9074857,0,0.0,-0.46472317204376806,-0.8854560256532101,1
Faisalabad,2019,31,37.55714285714286,53.94285714285714,55.8,1012.1714285714286,4.314285714285715,0.0,0.0,0.0,38.028571428571425,37.82857142857143,60.7,68.7,31,8,9074857,1,0.6931471805599453,-0.5680647467311556,-0.8229838658936565,1
Faisalabad,2019,32,38.028571428571425,59.471428571428575,58.0,1012.4571428571428,4.442857142857143,1.0,0.0,0.0,38.58571428571429,38.028571428571425,58.8,60.7,32,8,9074857,1,0.6931471805599453,-0.663122658240795,-0.7485107481711013,1
Faisalabad,2019,33,38.68571428571429,66.07142857142857,45.3,1014.4428571428572,4.0285714285714285,1.0,1.0,0.0,37.55714285714286,38.58571428571429,55.8,58.8,33,8,9074857,0,0.0,-0.7485107481711011,-0.6631226582407952,1
Faisalabad,2019,34,39.25714285714286,54.42857142857143,55.1,1014.5714285714286,4.957142857142857,0.0,1.0,1.0,38.028571428571425,37.55714285714286,58.0,55.8,34,8,9074857,0,0.0,-0.8229838658936564,-0.5680647467311559,1
Faisalabad,2019,35,33.58571428571428,52.18571428571429,45.5,1013.8714285714286,4.6571428571428575,0.0,0.0,1.0,38.68571428571429,38.028571428571425,45.3,58.0,35,9,9074857,0,0.0,-0.8854560256532096,-0.4647231720437691,1
Faisalabad,2019,36,25.042857142857144,54.81428571428571,93.6,1015.3714285714286,5.028571428571429,0.0,0.0,0.0,39.25714285714286,38.68571428571429,55.1,45.3,36,9,9074857,1,0.6931471805599453,-0.9350162426854147,-0.3546048870425359,1
Faisalabad,2019,37,22.228571428571428,55.98571428571429,42.8,1015.5,4.685714285714285,1.0,0.0,0.0,33.58571428571428,39.25714285714286,45.5,55.1,37,9,9074857,7,2.0794415416798357,-0.970941817426052,-0.23931566428755774,1
Faisalabad,2019,38,24.071428571428573,58.2,27.3,1013.4714285714286,5.685714285714285,7.0,1.0,0.0,25.042857142857144,33.58571428571428,93.6,45.5,38,9,9074857,9,2.302585092994046,-0.992708874098054,-0.12053668025532357,1
Faisalabad,2019,39,22.214285714285715,43.74285714285714,28.2,1014.7142857142856,3.971428571428571,9.0,7.0,1.0,22.228571428571428,25.042857142857144,42.8,93.6,39,9,9074857,14,2.70805020110221,-1.0,-1.8369701987210297e-16,1
Faisalabad,2019,40,24.385714285714283,61.871428571428574,29.2,1014.9714285714286,5.371428571428572,14.0,9.0,7.0,24.071428571428573,22.228571428571428,27.3,42.8,40,10,9074857,3,1.3862943611198906,-0.992708874098054,0.1205366802553232,1
Faisalabad,2019,41,22.114285714285717,48.2,18.1,1012.5714285714286,4.7,3.0,14.0,9.0,22.214285714285715,24.071428571428573,28.2,27.3,41,10,9074857,6,1.9459101490553132,-0.9709418174260521,0.23931566428755738,1
Faisalabad,2019,42,25.042857142857144,60.67142857142857,6.1,1014.7428571428572,5.314285714285715,6.0,3.0,14.0,24.385714285714283,22.214285714285715,29.2,28.2,42,10,9074857,5,1.791759469228055,-0.9350162426854148,0.35460488704253557,1
Faisalabad,2019,43,23.67142857142857,57.24285714285714,10.5,1017.6285714285714,4.8999999999999995,5.0,6.0,3.0,22.114285714285717,24.385714285714283,18.1,29.2,43,10,9074857,1,0.6931471805599453,-0.8854560256532101,0.464723172043768,1
Faisalabad,2019,44,22.3,61.24285714285714,16.5,1011.9714285714286,5.214285714285714,1.0,5.0,6.0,25.042857142857144,22.114285714285717,6.1,18.1,44,11,9074857,1,0.6931471805599453,-0.822983865893657,0.5680647467311548,0
Faisalabad,2019,45,23.7,52.51428571428572,33.7,1016.5428571428572,4.057142857142857,1.0,1.0,5.0,23.67142857142857,25.042857142857144,10.5,6.1,45,11,9074857,0,0.0,-0.7485107481711011,0.6631226582407953,0
Faisalabad,2019,46,23.74285714285714,64.35714285714286,13.8,1015.5,6.3428571428571425,0.0,1.0,1.0,22.3,23.67142857142857,16.5,10.5,46,11,9074857,3,1.3862943611198906,-0.6631226582407956,0.7485107481711007,0
Faisalabad,2019,47,23.014285714285712,47.97142857142857,22.0,1014.2428571428572,5.528571428571429,3.0,0.0,1.0,23.7,22.3,33.7,16.5,47,11,9074857,0,0.0,-0.5680647467311559,0.8229838658936564,0
Faisalabad,2019,48,23.52857142857143,58.68571428571429,20.0,1015.5428571428572,3.814285714285714,0.0,3.0,0.0,23.74285714285714,23.7,13.8,33.7,48,12,9074857,0,0.0,-0.4647231720437684,0.88545602565321,0
Faisalabad,2019,49,15.242857142857142,51.271428571428565,10.1,1015.5142857142856,5.442857142857143,0.0,0.0,3.0,23.014285714285712,23.74285714285714,22.0,13.8,49,12,9074857,1,0.6931471805599453,-0.35460488704253595,0.9350162426854147,0
Faisalabad,2019,50,15.142857142857142,51.57142857142857,21.8,1015.4142857142856,4.557142857142857,1.0,0.0,0.0,23.52857142857143,23.014285714285712,20.0,22.0,50,12,9074857,2,1.0986122886681098,-0.2393156642875578,0.970941817426052,0
Faisalabad,2019,51,16.585714285714285,65.71428571428571,27.9,1014.2,4.5285714285714285,2.0,1.0,0.0,15.242857142857142,23.52857142857143,10.1,20.0,51,12,9074857,0,0.0,-0.12053668025532363,0.992708874098054,0
Faisalabad,2019,52,16.285714285714285,52.91428571428571,15.3,1017.3714285714284,6.385714285714286,0.0,2.0,1.0,15.142857142857142,15.242857142857142,21.8,10.1,52,12,9074857,0,0.0,6.432490598706546e-16,1.0,0
Faisalabad,2020,1,15.86,54.64,8.3,1017.36,5.54,0.0,0.0,2.0,16.585714285714285,15.142857142857142,27.9,21.8,1,1,9074857,0,0.0,0.12053668025532305,0.992708874098054,0
Faisalabad,2020,2,15.05714285714286,58.614285714285714,15.3,1015.157142857143,4.771428571428571,0.0,0.0,0.0,16.285714285714285,16.585714285714285,15.3,27.9,2,1,9074857,0,0.0,0.23931566428755774,0.970941817426052,0
Faisalabad,2020,3,15.114285714285714,49.25714285714286,22.1,1015.842857142857,4.571428571428571,0.0,0.0,0.0,15.86,16.285714285714285,8.3,15.3,3,1,9074857,2,1.0986122886681098,0.3546048870425356,0.9350162426854148,0
Faisalabad,2020,4,14.671428571428573,59.385714285714286,21.8,1016.3142857142856,4.828571428571428,2.0,0.0,0.0,15.05714285714286,15.86,15.3,8.3,4,1,9074857,0,0.0,0.4647231720437685,0.8854560256532099,0
Faisalabad,2020,5,16.085714285714285,56.1,11.9,1013.6428571428572,5.142857142857143,0.0,2.0,0.0,15.114285714285714,15.05714285714286,22.1,15.3,5,2,9074857,0,0.0,0.5680647467311558,0.8229838658936564,0
Faisalabad,2020,6,16.314285714285713,55.142857142857146,25.3,1013.6857142857144,4.628571428571428,0.0,0.0,2.0,14.671428571428573,15.114285714285714,21.8,22.1,6,2,9074857,0,0.0,0.6631226582407952,0.7485107481711011,0
Faisalabad,2020,7,16.62857142857143,53.08571428571429,12.3,1015.3714285714286,5.857142857142857,0.0,0.0,0.0,16.085714285714285,14.671428571428573,11.9,21.8,7,2,9074857,0,0.0,0.7485107481711011,0.6631226582407953,0
Faisalabad,2020,8,18.271428571428572,47.457142857142856,26.8,1016.4142857142856,3.971428571428571,0.0,0.0,0.0,16.314285714285713,16.085714285714285,25.3,11.9,8,2,9074857,0,0.0,0.8229838658936564,0.5680647467311558,0
Faisalabad,2020,9,16.485714285714288,51.785714285714285,22.9,1015.9714285714286,5.085714285714286,0.0,0.0,0.0,16.62857142857143,16.314285714285713,12.3,25.3,9,3,9074857,0,0.0,0.8854560256532098,0.4647231720437686,0
Faisalabad,2020,10,26.32857142857143,63.028571428571425,19.5,1015.1428571428572,4.4,0.0,0.0,0.0,18.271428571428572,16.62857142857143,26.8,12.3,10,3,9074857,0,0.0,0.9350162426854148,0.35460488704253557,0
Faisalabad,2020,11,25.814285714285713,54.31428571428571,21.7,1013.6857142857144,5.471428571428571,0.0,0.0,0.0,16.485714285714288,18.271428571428572,22.9,26.8,11,3,9074857,0,0.0,0.970941817426052,0.23931566428755804,0
Faisalabad,2020,12,28.6,51.885714285714286,14.1,1015.6142857142858,5.571428571428571,0.0,0.0,0.0,26.32857142857143,16.485714285714288,19.5,22.9,12,3,9074857,0,0.0,0.992708874098054,0.120536680255323,0
Faisalabad,2020,13,26.928571428571427,52.74285714285714,18.5,1016.3285714285714,5.257142857142857,0.0,0.0,0.0,25.814285714285713,26.32857142857143,21.7,19.5,13,3,9074857,0,0.0,1.0,-1.6081226496766366e-16,0
Faisalabad,2020,14,26.6,48.3,23.0,1014.8142857142856,5.114285714285714,0.0,0.0,0.0,28.6,25.814285714285713,14.1,21.7,14,4,9074857,0,0.0,0.992708874098054,-0.12053668025532288,0
Faisalabad,2020,15,27.071428571428573,52.08571428571429,11.8,1017.157142857143,4.285714285714286,0.0,0.0,0.0,26.928571428571427,28.6,18.5,14.1,15,4,9074857,0,0.0,0.9709418174260521,-0.2393156642875575,0
Faisalabad,2020,16,27.142857142857142,65.94285714285715,19.6,1014.0714285714286,5.228571428571429,0.0,0.0,0.0,26.6,26.928571428571427,23.0,18.5,16,4,9074857,0,0.0,0.9350162426854148,-0.35460488704253545,0
Faisalabad,2020,17,26.185714285714283,52.385714285714286,18.2,1014.5857142857144,5.171428571428571,0.0,0.0,0.0,27.071428571428573,26.6,11.8,23.0,17,4,9074857,0,0.0,0.8854560256532099,-0.4647231720437685,0
Faisalabad,2020,18,26.37142857142857,53.15714285714286,11.4,1016.0857142857144,5.428571428571429,0.0,0.0,0.0,27.142857142857142,27.071428571428573,19.6,11.8,18,5,9074857,0,0.0,0.8229838658936565,-0.5680647467311557,0
Faisalabad,2020,19,27.82857142857143,58.18571428571429,21.6,1013.5142857142856,5.257142857142858,0.0,0.0,0.0,26.185714285714283,27.142857142857142,18.2,19.6,19,5,9074857,0,0.0,0.7485107481711013,-0.6631226582407951,0
Faisalabad,2020,20,27.3,42.05714285714286,20.9,1014.3857142857142,5.8,0.0,0.0,0.0,26.37142857142857,26.185714285714283,11.4,18.2,20,5,9074857,0,0.0,0.6631226582407952,-0.7485107481711012,0
Faisalabad,2020,21,25.342857142857145,51.042857142857144,17.2,1014.2571428571428,5.357142857142857,0.0,0.0,0.0,27.82857142857143,26.37142857142857,21.6,11.4,21,5,9074857,0,0.0,0.5680647467311558,-0.8229838658936564,0
Faisalabad,2020,22,26.985714285714288,55.885714285714286,23.9,1017.5571428571428,5.828571428571429,0.0,0.0,0.0,27.3,27.82857142857143,20.9,21.6,22,5,9074857,0,0.0,0.46472317204376906,-0.8854560256532096,0
Faisalabad,2020,23,38.91428571428571,56.871428571428574,10.3,1015.4285714285714,4.728571428571429,0.0,0.0,0.0,25.342857142857145,27.3,17.2,20.9,23,6,9074857,0,0.0,0.35460488704253584,-0.9350162426854147,0
Faisalabad,2020,24,38.32857142857143,52.42857142857143,15.9,1015.2571428571428,4.357142857142857,0.0,0.0,0.0,26.985714285714288,25.342857142857145,23.9,17.2,24,6,9074857,0,0.0,0.23931566428755768,-0.970941817426052,0
Faisalabad,2020,25,37.42857142857143,50.51428571428572,20.0,1014.6142857142858,5.171428571428572,0.0,0.0,0.0,38.91428571428571,26.985714285714288,10.3,23.9,25,6,9074857,0,0.0,0.12053668025532308,-0.992708874098054,0
Faisalabad,2020,26,38.8,51.114285714285714,14.0,1015.5714285714286,4.814285714285715,0.0,0.0,0.0,38.32857142857143,38.91428571428571,15.9,10.3,26,6,9074857,0,0.0,-3.216245299353273e-16,-1.0,0
Faisalabad,2020,27,38.0,48.02857142857143,25.9,1012.0428571428572,5.271428571428571,0.0,0.0,0.0,37.42857142857143,38.32857142857143,20.0,15.9,27,7,9074857,0,0.0,-0.12053668025532283,-0.992708874098054,1
Faisalabad,2020,28,36.65714285714286,51.81428571428571,68.69999999999999,1015.6285714285714,5.885714285714286,0.0,0.0,0.0,38.8,37.42857142857143,14.0,20.0,28,7,9074857,0,0.0,-0.23931566428755743,-0.9709418174260521,1
Faisalabad,2020,29,37.857142857142854,53.41428571428571,65.7,1014.1857142857144,4.4,0.0,0.0,0.0,38.0,38.8,25.9,14.0,29,7,9074857,0,0.0,-0.3546048870425356,-0.9350162426854148,1
Faisalabad,2020,30,38.98571428571428,53.714285714285715,59.1,1015.5857142857144,5.071428571428571,0.0,0.0,0.0,36.65714285714286,38.0,68.69999999999999,25.9,30,7,9074857,0,0.0,-0.46472317204376806,-0.8854560256532101,1
Faisalabad,2020,31,37.5,45.17142857142857,65.8,1015.2,5.714285714285714,0.0,0.0,0.0,37.857142857142854,36.65714285714286,65.7,68.69999999999999,31,8,9074857,0,0.0,-0.5680647467311556,-0.8229838658936565,1
Faisalabad,2020,32,40.18571428571429,52.357142857142854,61.7,1012.3,4.885714285714286,0.0,0.0,0.0,38.98571428571428,37.857142857142854,59.1,65.7,32,8,9074857,0,0.0,-0.663122658240795,-0.7485107481711013,1
Faisalabad,2020,33,37.771428571428565,62.5,58.7,1013.5142857142856,4.428571428571429,0.0,0.0,0.0,37.5,38.98571428571428,65.8,59.1,33,8,9074857,0,0.0,-0.7485107481711011,-0.6631226582407952,1
Faisalabad,2020,34,37.24285714285714,59.01428571428572,68.3,1015.5,4.371428571428572,0.0,0.0,0.0,40.18571428571429,37.5,61.7,65.8,34,8,9074857,0,0.0,-0.8229838658936564,-0.5680647467311559,1
Faisalabad,2020,35,39.08571428571429,50.7,57.0,1017.1285714285714,4.714285714285714,0.0,0.0,0.0,37.771428571428565,40.18571428571429,58.7,61.7,35,8,9074857,2,1.0986122886681098,-0.8854560256532096,-0.4647231720437691,1
Faisalabad,2020,36,26.728571428571428,53.34285714285714,62.9,1015.2857142857144,5.785714285714286,2.0,0.0,0.0,37.24285714285714,37.771428571428565,68.3,58.7,36,9,9074857,0,0.0,-0.9350162426854147,-0.3546048870425359,1
Faisalabad,2020,37,22.771428571428572,53.371428571428574,107.0,1013.0,6.1000000000000005,0.0,2.0,0.0,39.08571428571429,37.24285714285714,57.0,68.3,37,9,9074857,0,0.0,-0.970941817426052,-0.23931566428755774,1
Faisalabad,2020,38,25.557142857142857,61.228571428571435,43.0,1013.8857142857142,4.114285714285715,0.0,0.0,2.0,26.728571428571428,39.08571428571429,62.9,57.0,38,9,9074857,0,0.0,-0.992708874098054,-0.12053668025532357,1
Faisalabad,2020,39,24.142857142857142,51.614285714285714,79.5,1015.6285714285714,5.742857142857143,0.0,0.0,0.0,22.771428571428572,26.728571428571428,107.0,62.9,39,9,9074857,0,0.0,-1.0,-1.8369701987210297e-16,1
Faisalabad,2020,40,23.442857142857143,55.228571428571435,24.9,1013.0857142857144,5.171428571428572,0.0,0.0,0.0,25.557142857142857,22.771428571428572,43.0,107.0,40,10,9074857,2,1.0986122886681098,-0.992708874098054,0.1205366802553232,1
Faisalabad,2020,41,23.542857142857144,59.10000000000001,12.6,1013.157142857143,5.357142857142857,2.0,0.0,0.0,24.142857142857142,25.557142857142857,79.5,43.0,41,10,9074857,0,0.0,-0.9709418174260521,0.23931566428755738,1
Faisalabad,2020,42,24.24285714285714,48.528571428571425,19.3,1013.4,4.7,0.0,2.0,0.0,23.442857142857143,24.142857142857142,24.9,79.5,42,10,9074857,0,0.0,-0.9350162426854148,0.35460488704253557,1
Faisalabad,2020,43,23.914285714285715,51.542857142857144,15.6,1013.5285714285714,4.757142857142857,0.0,0.0,2.0,23.542857142857144,23.442857142857143,12.6,24.9,43,10,9074857,0,0.0,-0.8854560256532101,0.464723172043768,1
Faisalabad,2020,44,24.17142857142857,52.5,19.6,1015.4285714285714,5.885714285714286,0.0,0.0,0.0,24.24285714285714,23.542857142857144,19.3,12.6,44,11,9074857,0,0.0,-0.822983865893657,0.5680647467311548,0
Faisalabad,2020,45,23.414285714285715,53.25714285714286,15.2,1014.0714285714286,3.7714285714285714,0.0,0.0,0.0,23.914285714285715,24.24285714285714,15.6,19.3,45,11,9074857,0,0.0,-0.7485107481711011,0.6631226582407953,0
Faisalabad,2020,46,22.614285714285717,54.028571428571425,20.8,1013.6285714285714,5.214285714285714,0.0,0.0,0.0,24.17142857142857,23.914285714285715,19.6,15.6,46,11,9074857,0,0.0,-0.6631226582407956,0.7485107481711007,0
Faisalabad,2020,47,22.0,60.7,25.0,1014.2142857142856,5.428571428571429,0.0,0.0,0.0,23.414285714285715,24.17142857142857,15.2,19.6,47,11,9074857,0,0.0,-0.5680647467311559,0.8229838658936564,0
